"subject" "activity" "timeBodyaccelerometer.std...X" "timeBodyaccelerometer.std...Y" "timeBodyaccelerometer.std...Z" "timeGravityaccelerometer.std...X" "timeGravityaccelerometer.std...Y" "timeGravityaccelerometer.std...Z" "timeBodyaccelerometerJerk.std...X" "timeBodyaccelerometerJerk.std...Y" "timeBodyaccelerometerJerk.std...Z" "timeBodygyroscope.std...X" "timeBodygyroscope.std...Y" "timeBodygyroscope.std...Z" "timeBodygyroscopeJerk.std...X" "timeBodygyroscopeJerk.std...Y" "timeBodygyroscopeJerk.std...Z" "timeBodyaccelerometermagnitude.std.." "timeGravityaccelerometermagnitude.std.." "timeBodyaccelerometerJerkmagnitude.std.." "timeBodygyroscopemagnitude.std.." "timeBodygyroscopeJerkmagnitude.std.." "frequencyBodyaccelerometer.std...X" "frequencyBodyaccelerometer.std...Y" "frequencyBodyaccelerometer.std...Z" "frequencyBodyaccelerometerJerk.std...X" "frequencyBodyaccelerometerJerk.std...Y" "frequencyBodyaccelerometerJerk.std...Z" "frequencyBodygyroscope.std...X" "frequencyBodygyroscope.std...Y" "frequencyBodygyroscope.std...Z" "frequencyBodyaccelerometermagnitude.std.." "frequencybodyaccelerometerJerkmagnitude.std.." "frequencybodygyroscopemagnitude.std.." "frequencybodygyroscopeJerkmagnitude.std.."
22 "STANDING" -0.987271889259259 -0.957304989259259 -0.949741851296296 -0.986685818703704 -0.97419442037037 -0.945927078703704 -0.981085715555556 -0.97105943962963 -0.982841446481482 -0.972998629814815 -0.971441996481481 -0.964856701851852 -0.979324000740741 -0.983447258518519 -0.973610118333333 -0.957874965 -0.957874965 -0.976675280185185 -0.95394338037037 -0.977204427777778 -0.989056469814815 -0.957908842222222 -0.946433583518518 -0.983007923703704 -0.973520241111111 -0.984599905185185 -0.97498812462963 -0.97103605037037 -0.969754295740741 -0.960519381481482 -0.97516046 -0.956788725740741 -0.977754298148148
22 "WALKING" -0.423642838474576 -0.0780912533118644 -0.425257524915254 -0.972693201355932 -0.972116879661017 -0.972072847627119 -0.277530462620339 -0.0166022362847458 -0.586090418983051 -0.561550255762712 -0.53845366779661 -0.481085535084746 -0.389549831525424 -0.634140436101695 -0.435492677288136 -0.422544169322034 -0.422544169322034 -0.164150985127119 -0.553019916271186 -0.557798151355932 -0.457651383728814 -0.16921968620339 -0.455222146440678 -0.31431306340678 -0.0153329520084746 -0.615898188474576 -0.604053019152542 -0.533046952542373 -0.559856635084746 -0.577105211694915 -0.164091969449153 -0.651792839661017 -0.558104554745763
22 "WALKING_DOWNSTAIRS" 0.0486293550795918 0.260485990830612 -0.102816701836735 -0.941272512653061 -0.938610620816327 -0.927646435510204 0.139151912942857 0.12715662402449 -0.341664036326531 -0.314018541028571 -0.408426870816327 -0.273014079020408 -0.250746545102041 -0.473204261265306 -0.223711878255102 0.216587961016327 0.216587961016327 0.228417648387755 -0.27584587622449 -0.350488422530612 0.0185544614571429 0.16814698344898 -0.162002614520408 0.0393348017693878 0.0823134484693878 -0.411792118163265 -0.371877415612245 -0.449268018571429 -0.414746271632653 -0.0207026181685714 0.225332624071429 -0.373087379836735 -0.351532829081633
22 "WALKING_UPSTAIRS" -0.299768826923077 0.00965303735692308 0.0291374491753846 -0.939968472153846 -0.919958052923077 -0.866811109384615 -0.357977611123077 -0.342519146410769 -0.622374941230769 -0.438914645684615 -0.235121751703077 -0.153671167393846 -0.566943740307692 -0.656484178923077 -0.537156173076923 -0.215286688541538 -0.215286688541538 -0.333776760875385 -0.224914874215385 -0.653535092769231 -0.301249689692308 0.00675876543538461 0.0900530794046154 -0.418280866307692 -0.3841950776 -0.662458636153846 -0.464924535272308 -0.163512728 -0.205229094630769 -0.340646883076923 -0.364633321895385 -0.254678670815385 -0.681052411076923
23 "LAYING" -0.954193738888889 -0.941714042407407 -0.962667314814815 -0.921199965925926 -0.969816635740741 -0.976176608888889 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.973102422222222 -0.961109291851852 -0.962073755 -0.975103204259259 -0.986855629814815 -0.983965359814815 -0.931292216611111 -0.931292216611111 -0.960786430740741 -0.947031781666667 -0.982698213703704 -0.952464881481481 -0.946380971111111 -0.962154454259259 -0.980079292592593 -0.944366881666667 -0.980261236296296 -0.975094739444444 -0.956182500185185 -0.965807466666667 -0.937187975962963 -0.958037119259259 -0.947100325185185 -0.982543631666667
23 "SITTING" -0.982058369 -0.907068580485714 -0.935100428142857 -0.981525981 -0.945217174757143 -0.951797189857143 -0.979413509142857 -0.954214655 -0.979361426571429 -0.972005164 -0.959328954571429 -0.940016681 -0.973373096857143 -0.985120574 -0.974210890714286 -0.926808441428571 -0.926808441428571 -0.967971983857143 -0.936023436571429 -0.978774777 -0.983382335571429 -0.906215179571429 -0.930255170285714 -0.981227297285714 -0.958161733857143 -0.981872479857143 -0.974702000142857 -0.955228274714286 -0.944092126 -0.931596385 -0.967520216 -0.936008391571429 -0.979291874571429
23 "STANDING" -0.97720485051282 -0.888391181923077 -0.906728673974359 -0.978017851282051 -0.935298688461538 -0.911287602371795 -0.973194388076923 -0.949074251025641 -0.974303242692308 -0.913160690769231 -0.949889266666667 -0.921846453333333 -0.950490953461538 -0.977450276282051 -0.964179559871795 -0.906830449615385 -0.906830449615385 -0.96235358025641 -0.891932637692308 -0.965593693461538 -0.978973236153846 -0.885033252064103 -0.898731881666667 -0.975921174230769 -0.95399239051282 -0.977028818333333 -0.915813768461539 -0.94602385448718 -0.927322471153846 -0.910824670769231 -0.963328142051282 -0.893593868974359 -0.967064931153846
23 "WALKING" -0.440829971333333 -0.0788267367683333 -0.586252806833333 -0.983826494833333 -0.967963221 -0.962968112 -0.297042612533333 -0.221165131581667 -0.7513913825 -0.500916659 -0.665394092833333 -0.662608226 -0.492341066833333 -0.807419937 -0.640454132833333 -0.527679103166667 -0.527679103166667 -0.316918956 -0.553116111166667 -0.7301463685 -0.447234929666667 -0.101799450565167 -0.594198325666667 -0.29732607245 -0.2099000063 -0.772359087333333 -0.542646759 -0.654657770166667 -0.716458475166667 -0.651172628166667 -0.320458701 -0.593937200833333 -0.757768081166667
23 "WALKING_DOWNSTAIRS" 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.955258881333333 -0.932066041111111 -0.937753794444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.0819559041111111 -0.0819559041111111 -0.216858921977778 -0.3805726254 -0.637079543555556 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.263644030288889 -0.280426776955556 -0.457674088 -0.685470931777778
23 "WALKING_UPSTAIRS" -0.2089383954 -0.0255334046913846 -0.350249297230769 -0.958191123230769 -0.929563428307692 -0.917387357230769 -0.345949420738462 -0.242824063736923 -0.711447790153846 -0.456654162615385 -0.529885014 -0.364318147846154 -0.519243565076923 -0.811721108923077 -0.533196772153846 -0.204965174692308 -0.204965174692308 -0.381340425430769 -0.495211165538462 -0.727813553846154 -0.187603595365385 -0.0644835316446154 -0.325464200769231 -0.382743570307692 -0.287547451184615 -0.751570130307692 -0.487611100769231 -0.474272259384615 -0.429107668769231 -0.310515747384615 -0.440516833184615 -0.541239796153846 -0.759847873846154
24 "LAYING" -0.973696841728395 -0.958676818518518 -0.932614171604938 -0.963008304074074 -0.981722433950617 -0.950739971111111 -0.982807872716049 -0.972432500987654 -0.979483172469136 -0.959833583209877 -0.962011582345679 -0.958233012345679 -0.97544055308642 -0.981792462592593 -0.981804504814815 -0.944284755185185 -0.944284755185185 -0.975367966049383 -0.927106671975309 -0.975569405802469 -0.973104746666667 -0.959581815432099 -0.927223142469136 -0.984786441111111 -0.974671279753086 -0.981678509259259 -0.960795993703704 -0.960703224444444 -0.961448330246914 -0.94638152617284 -0.974305682222222 -0.926735479012346 -0.974585404567901
24 "SITTING" -0.983903183666667 -0.919362340333333 -0.929703756 -0.976546451555556 -0.942989594888889 -0.935897576688889 -0.988035842555556 -0.977451839555556 -0.983604442666667 -0.982365063222222 -0.960194541888889 -0.950668716888889 -0.990262699888889 -0.988744036111111 -0.985935289888889 -0.920424657222222 -0.920424657222222 -0.981267518111111 -0.940606084444444 -0.986764295 -0.984051495555556 -0.915584216333333 -0.924166732777778 -0.989115694777778 -0.979046114777778 -0.984451024777778 -0.983100988444444 -0.956801970888889 -0.954444398444444 -0.923326632311111 -0.979337305777778 -0.941052378111111 -0.986074480111111
24 "STANDING" -0.989009055 -0.961067437272727 -0.955918995909091 -0.984237663333333 -0.97788993 -0.958263986363636 -0.990164682121212 -0.979315456515152 -0.987819023030303 -0.966372566515151 -0.981212948636364 -0.981480412424242 -0.982570760757576 -0.991398273484848 -0.987973350909091 -0.960448170757576 -0.960448170757576 -0.986424746818182 -0.95609900969697 -0.988555989242424 -0.989255990606061 -0.959914619545455 -0.951817239848485 -0.991181072424242 -0.980717046363636 -0.988519224545454 -0.966675702878788 -0.980415301818182 -0.983757410606061 -0.960879021363636 -0.986400689090909 -0.95485761469697 -0.988085593181818
24 "WALKING" -0.327961801111111 0.138912923691296 -0.518932634814815 -0.978397287962963 -0.971056501481481 -0.95805876537037 -0.373217585 -0.0319265467387037 -0.686268420555556 -0.329624620185185 -0.420865007777778 -0.48653265537037 -0.283767987222222 -0.702402935925926 -0.591668608148148 -0.323878324074074 -0.323878324074074 -0.310071425166667 -0.425798469148148 -0.63778595537037 -0.332520626851852 0.0805646237194445 -0.537026414814815 -0.411500068148148 -0.0606839140548148 -0.723051140740741 -0.357633378703704 -0.365361208555556 -0.543997593703704 -0.458344792407407 -0.342411927851852 -0.481750218518519 -0.654010147222222
24 "WALKING_DOWNSTAIRS" 0.406471051190476 0.186532377428571 -0.281982181666667 -0.942806478333333 -0.925685893571429 -0.93400831 0.134593836190476 0.0158059210738095 -0.404005582309524 -0.318692525928571 -0.37320816 -0.250648085714286 -0.455980756428571 -0.574964116428571 -0.394542240714286 0.353204008095238 0.353204008095238 0.159631710516667 -0.284249712071429 -0.563640131190476 0.466325681428571 0.1199936036 -0.357407559285714 0.108062740547619 -0.00722860241119048 -0.461599141904762 -0.351630000285714 -0.360972848571429 -0.3436733 0.153124178119048 0.1505077506 -0.34938720602381 -0.593472444285714
24 "WALKING_UPSTAIRS" -0.0260971840270833 -0.00406536043541667 -0.379717488104167 -0.952562395625 -0.927648821458333 -0.92161847875 -0.186944664541667 -0.311861356875 -0.748809454166667 -0.415251317916667 -0.3302332351 -0.477365945208333 -0.525533949791667 -0.763053512083333 -0.657907649166667 -0.136552217494583 -0.136552217494583 -0.313363553125 -0.288429008639583 -0.748954848541667 -0.00838243761666667 -0.0191328333041667 -0.349600353270833 -0.207231605488542 -0.330391429583333 -0.783004506458333 -0.4372253275 -0.243612269004167 -0.523744300833333 -0.255659340833333 -0.391313399375 -0.308585869854167 -0.793104483333333
25 "LAYING" -0.951664948024691 -0.922266830493827 -0.942112158888889 -0.930338643209877 -0.962230279135803 -0.961270577172839 -0.971263559753086 -0.966987451234568 -0.963033504814815 -0.944515165185185 -0.942575399876543 -0.96349326382716 -0.949843493333333 -0.968743155679012 -0.979694725185185 -0.917190649358025 -0.917190649358025 -0.95924613308642 -0.908434691111111 -0.956959461604938 -0.950659611975309 -0.918762094679012 -0.943118981518518 -0.97415248382716 -0.969082192345679 -0.965154471111111 -0.948401038395062 -0.940385678765432 -0.967471776790123 -0.922781529502469 -0.958431925185185 -0.913189367283951 -0.956789960740741
25 "SITTING" -0.957591730185185 -0.862244988666667 -0.856828368777778 -0.950379233518518 -0.924505557962963 -0.89975340687037 -0.968691062777778 -0.960472881296296 -0.967902144444444 -0.967085048703704 -0.935334582962963 -0.927868509814815 -0.971426771296296 -0.976065928148148 -0.972693367222222 -0.860161362037037 -0.860161362037037 -0.956965027407407 -0.914176343518519 -0.971078298888889 -0.956533178333333 -0.852686325185185 -0.844980379837037 -0.970579597777778 -0.962027094259259 -0.970233316481481 -0.969491329074074 -0.928658231111111 -0.932054302592593 -0.864566640185185 -0.95384761 -0.913747156851852 -0.970555798518518
25 "STANDING" -0.97519207 -0.916132339516129 -0.926562037903226 -0.989362838064516 -0.970637654193548 -0.945131948548387 -0.962302251935484 -0.941770656290323 -0.970506745322581 -0.923254368064516 -0.95020483983871 -0.941815140806452 -0.945403898870968 -0.97241153983871 -0.963825893870968 -0.929307490322581 -0.929307490322581 -0.949717344193548 -0.910995123064516 -0.96100680016129 -0.979151262419355 -0.918487441612903 -0.922460471612903 -0.965663482419355 -0.946287143548387 -0.973537451129032 -0.926129802096774 -0.948861990645161 -0.948222999516129 -0.936843312903226 -0.950026657258065 -0.914505199516129 -0.96112837016129
25 "WALKING" -0.241053707468354 -0.0941223157974684 -0.179221772265316 -0.979466245696203 -0.970382819873418 -0.957181213037975 -0.181614433318987 -0.0959638726582279 -0.446704739493671 -0.438127036835443 -0.410811759367089 -0.22194191235443 -0.454689577974684 -0.528488947721519 -0.395842789367089 -0.320981763037975 -0.320981763037975 -0.200698225087342 -0.452581385822785 -0.552451134810127 -0.238225076658228 -0.153798846858228 -0.176149358660506 -0.170471655177975 -0.0760374863924051 -0.467476417974684 -0.474099048227848 -0.41623210443038 -0.30949498556962 -0.475051615949367 -0.198283818165443 -0.536958072658228 -0.570947509240506
25 "WALKING_DOWNSTAIRS" 0.235341576114754 -0.0963911959704918 -0.0590684465614754 -0.952219726557377 -0.936473261639344 -0.881233960327869 0.0790772611032787 -0.218497614491639 -0.313587621688525 -0.367885742491803 -0.322181425934426 -0.15423337963377 -0.469257212786885 -0.434595248196721 -0.330461191393443 0.232562627808852 0.232562627808852 0.0720172366262295 -0.301769684688525 -0.444673340983607 0.271114304467213 -0.161768772388525 -0.112869106622951 0.0503836780393443 -0.264697018811475 -0.384000421147541 -0.39930610595082 -0.355321270983607 -0.246784487740984 0.043259580147541 0.0745686271655738 -0.414407641311475 -0.478125028852459
25 "WALKING_UPSTAIRS" -0.291123441138889 -0.184202169508333 -0.242626662369444 -0.952281362638889 -0.915477233611111 -0.900243196388889 -0.284140017888889 -0.440002327777778 -0.646689070833333 -0.327778188106944 -0.271925524769444 -0.148106565692778 -0.5789585225 -0.676478465972222 -0.583606223888889 -0.343105865542722 -0.343105865542722 -0.373385828066667 -0.312273478132222 -0.711315737083333 -0.300942859972222 -0.192226724328056 -0.228803710468056 -0.298335710838056 -0.447412843744444 -0.685178060277778 -0.351256547944444 -0.202263613152778 -0.195008922594444 -0.467823735 -0.436622174722222 -0.354065247847222 -0.757548317638889
26 "LAYING" -0.959900784367816 -0.953444777356322 -0.957168462298851 -0.945792807126437 -0.978063544942529 -0.967041406321839 -0.970640060229885 -0.962232276666667 -0.97451785954023 -0.969556404827586 -0.948586722413793 -0.958836957816092 -0.969922465172414 -0.961590334367816 -0.974308397816092 -0.94475809862069 -0.94475809862069 -0.964661646781609 -0.93427073862069 -0.959836698045977 -0.959772730344828 -0.955652883908046 -0.95721797045977 -0.973211124252874 -0.964014583678161 -0.97619344908046 -0.972388889425287 -0.949497473448276 -0.964044768390805 -0.949986975517241 -0.963365839195402 -0.939986164022989 -0.960391496666667
26 "SITTING" -0.982846337530864 -0.927663915308642 -0.946541918888889 -0.982732156172839 -0.957326575555556 -0.958109151975309 -0.980246298765432 -0.969572941604938 -0.981790057901235 -0.978882445308642 -0.967447345802469 -0.95548947037037 -0.982196384814815 -0.983935087037037 -0.981050599135803 -0.946277031481481 -0.946277031481481 -0.976465309876543 -0.952824519506173 -0.982701328271605 -0.983655453580247 -0.924628541679012 -0.94327847308642 -0.981325975802469 -0.971530488765432 -0.983607478024691 -0.980426997901235 -0.966000514691358 -0.958015758888889 -0.94908293345679 -0.975700205308642 -0.953672874691358 -0.983094583703704
26 "STANDING" -0.982388771212121 -0.92675184469697 -0.924237192075758 -0.986154635909091 -0.971770563030303 -0.94200268 -0.974095528636364 -0.955566074242424 -0.976851182121212 -0.890638671515152 -0.944610137272727 -0.952915406666667 -0.958067325757576 -0.972911546818182 -0.975072301212121 -0.938764084848485 -0.938764084848485 -0.965064183787879 -0.861799089545455 -0.964399258484848 -0.984626207272727 -0.926301003030303 -0.917827962121212 -0.977023300454545 -0.958901459848485 -0.97983338 -0.891292328181818 -0.94173687530303 -0.956667819848485 -0.942860039242424 -0.966481939848485 -0.859644073939394 -0.965359159393939
26 "WALKING" -0.136605766049206 -0.161851920903175 -0.369070186031746 -0.976536981111111 -0.966710977936508 -0.948446362063492 -0.0328716002190476 -0.117485191070476 -0.485731569206349 -0.520970003492063 -0.36572251968254 -0.249319581301587 -0.424444439206349 -0.569872676190476 -0.424671654444444 -0.226760569088889 -0.226760569088889 -0.0261596646285714 -0.424638402380952 -0.55738243015873 -0.161085530947619 -0.245062981396825 -0.414531668253968 -0.0500163042793651 -0.128378347137302 -0.520707324603175 -0.56394825984127 -0.341773827047619 -0.328467144444444 -0.390038670634921 -0.0134101729888889 -0.50657931968254 -0.577924425555556
26 "WALKING_DOWNSTAIRS" 0.105964991636364 -0.134374884 -0.289652078 -0.946514071136364 -0.941045835909091 -0.923222038636364 0.0341969090227273 -0.176583716327273 -0.450868143181818 -0.379489255315909 -0.444777575227273 -0.276899811159091 -0.433597233409091 -0.539584698863636 -0.398451510227273 0.0914145528886364 0.0914145528886364 -0.00670076421363636 -0.337212908522727 -0.536484362272727 0.119913110840909 -0.211403432225 -0.349525246363636 -0.0310602599318182 -0.211861121397727 -0.512158729545454 -0.419979121272727 -0.474534260909091 -0.371688551818182 -0.106741342693182 -0.0473132077568182 -0.421367996568182 -0.584178275909091
26 "WALKING_UPSTAIRS" -0.251274454843137 -0.128295348784314 -0.182030334319608 -0.963977508235294 -0.93176584254902 -0.882655581176471 -0.287467916294118 -0.349281517470588 -0.617329624509804 -0.434427811294118 -0.260140174388235 -0.334254148235294 -0.53494590372549 -0.677821183529412 -0.586478831568627 -0.260435522372549 -0.260435522372549 -0.298735874901961 -0.35009614845098 -0.670336645294118 -0.248401686580392 -0.151001885370588 -0.154926800637255 -0.337437645098039 -0.377934391529412 -0.662742440588235 -0.461438367176471 -0.181829582803922 -0.383941522745098 -0.384128881764706 -0.352192920784314 -0.384097452313725 -0.702526993921569
27 "LAYING" -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.957875244677419 -0.975948136290323 -0.959892863709677 -0.98541995 -0.980152342903226 -0.983070657419355 -0.972143470322581 -0.96270462 -0.967350513709677 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.947944746612903 -0.947944746612903 -0.980066243387097 -0.944687480967742 -0.975113305645161 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.98707817516129 -0.981394261612903 -0.983670049354839 -0.973446792419355 -0.959944126451613 -0.969797214516129 -0.949431319193548 -0.978044349516129 -0.946133432096774 -0.972798632258065
27 "SITTING" -0.989546275306122 -0.938967741632653 -0.938641215510204 -0.981379112653061 -0.951353064693878 -0.930979556938776 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.937935738571429 -0.937935738571429 -0.988813098163265 -0.963940591428571 -0.991414934897959 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.99368217 -0.985908120408163 -0.988612100204082 -0.986714694081633 -0.97827070877551 -0.969451754693878 -0.938529931020408 -0.988332303469388 -0.96426809755102 -0.991219445918367
27 "STANDING" -0.991020759298246 -0.949422439473684 -0.967538031754386 -0.992232401754386 -0.974681225789474 -0.976827157368421 -0.987636104210526 -0.977704172105263 -0.986926242631579 -0.955577395789474 -0.971721755964912 -0.973436596140351 -0.978465124561404 -0.980982661403509 -0.985177042982456 -0.968519673859649 -0.968519673859649 -0.981865616666667 -0.944980198421053 -0.976197659649123 -0.991817705263158 -0.947179813157895 -0.964048080877193 -0.988185112807018 -0.979412252631579 -0.987871530526316 -0.955818411578947 -0.97142515122807 -0.97553326754386 -0.970445378947368 -0.980621262631579 -0.946857485438596 -0.976467330175439
27 "WALKING" -0.291991487952857 0.112656300612857 -0.281033735292857 -0.973523705285714 -0.963041452285714 -0.952438422714286 -0.14807803897 0.0473522890458571 -0.421472268571429 -0.400411929285714 -0.301268673542857 -0.400648826 -0.229182667171429 -0.391084694385714 -0.3819702598 -0.263536211857143 -0.263536211857143 -0.0788519917924286 -0.276600381457143 -0.354201051271429 -0.306853544214286 0.0556264307428571 -0.325552536847143 -0.150077405838571 0.0783202573912857 -0.448365657 -0.459783964428571 -0.318591442985714 -0.488727742142857 -0.424126657 -0.0680522856892857 -0.397308646285714 -0.379214368585714
27 "WALKING_DOWNSTAIRS" -0.00103682401617647 0.0998066952419118 -0.263879738102941 -0.953845409852941 -0.932844826029412 -0.908320029558824 -0.00434269295588235 1.13526264705926e-05 -0.383279926970588 -0.372794699172059 -0.267315370955882 -0.326557657014706 -0.355297286161765 -0.330834042676471 -0.331164260676471 0.0387169592470588 0.0387169592470588 0.0407092344485294 -0.247295464534412 -0.308814100845588 0.00117822 0.0249849193191176 -0.335288028617353 -0.0598434800678382 0.00582038832352941 -0.423013582794118 -0.419645844441176 -0.314606890942647 -0.440930875441176 -0.16620685015 0.00793707094911764 -0.397670037455882 -0.363737131125
27 "WALKING_UPSTAIRS" -0.297100309857143 0.0219971134042857 -0.290691450495714 -0.949052569285714 -0.928398695142857 -0.920660217714286 -0.445478158714286 -0.296636114985714 -0.697555769571429 -0.538409602528571 -0.431829439 -0.323449601271429 -0.587537188714286 -0.699952949428571 -0.587564490857143 -0.308618040142857 -0.308618040142857 -0.406374687571429 -0.456083700161429 -0.675620128857143 -0.275879818285714 0.00710235068 -0.257512077563857 -0.467474809285714 -0.308613567714286 -0.724382015285714 -0.566730544071429 -0.389970027142857 -0.384148043714286 -0.401020961714286 -0.438811101857143 -0.511263626657143 -0.71290594
28 "LAYING" -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986464542615385 -0.986464542615385 -0.989526277538462 -0.980560877846154 -0.992153054 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.986641245846154 -0.986210701230769 -0.990744752923077 -0.993019371692308 -0.983457774923077 -0.986483048153846 -0.987648484461539 -0.989710656769231 -0.981468841692308 -0.992737961692308
28 "SITTING" -0.994347988596491 -0.974928131052632 -0.977572717017544 -0.994043771403509 -0.984035479473684 -0.978340183157895 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.981595285964912 -0.981595285964912 -0.991159350526316 -0.981372675614035 -0.994868913508772 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.992575399473684 -0.985710087894737 -0.98279727631579 -0.982226151578947 -0.991044297894737 -0.981252632807018 -0.994967621754386
28 "STANDING" -0.99222760654321 -0.950091053209877 -0.962306757283951 -0.994521350987654 -0.979726787407407 -0.975556368024691 -0.989393931481481 -0.974473189753086 -0.988042297283951 -0.959124706790123 -0.979096128024691 -0.971428379012346 -0.979580702716049 -0.990523127160494 -0.985710340493827 -0.970261739382716 -0.970261739382716 -0.985424936419753 -0.955360018271605 -0.987148200740741 -0.993045641111111 -0.948388350123457 -0.957926482345679 -0.990268978888889 -0.976395394691358 -0.988907935432099 -0.959291092716049 -0.977571337901235 -0.973512546790123 -0.971212127901235 -0.985605064814815 -0.954805934444444 -0.987089272222222
28 "WALKING" -0.37600552125 -0.227005874892857 -0.428348061071429 -0.983010882678571 -0.975311658928571 -0.97248384875 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.460346465357143 -0.460346465357143 -0.42541866125 -0.60851009125 -0.726591779107143 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.565563056964286 -0.444453486071429 -0.668908146607143 -0.769408385535714
28 "WALKING_DOWNSTAIRS" -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.502473033509091 -0.617230786 -0.483658260727273 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.229934247036364 -0.229934247036364 -0.3825173332 -0.507995478327273 -0.744159518909091 -0.285535871636364 -0.273798158 -0.418258649818182 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.344299434181818 -0.386565072363636 -0.533844932145455 -0.763430801654545
28 "WALKING_UPSTAIRS" -0.355380290882353 -0.127984148132353 -0.318791280441176 -0.962574990147059 -0.942456921176471 -0.906951368382353 -0.545697261176471 -0.496072446 -0.754131375588235 -0.580870948823529 -0.491856264705882 -0.389400129073529 -0.731990896911765 -0.821444801029412 -0.666699538235294 -0.357991540882353 -0.357991540882353 -0.550814199558823 -0.510881726911765 -0.814881011029412 -0.323984383088235 -0.110024138867647 -0.275540058323529 -0.5623106425 -0.505171177382353 -0.778801630147059 -0.591343188088235 -0.425913454264706 -0.429337381911765 -0.426218924705882 -0.566068979117647 -0.522386343088235 -0.839797099852941
29 "LAYING" -0.962249114705882 -0.964098180294118 -0.972571998382353 -0.928674215147059 -0.976018476911765 -0.9765185525 -0.984270728235294 -0.977002606764706 -0.984989224117647 -0.984477414264706 -0.972941910294118 -0.972409893529412 -0.989283577352941 -0.981540062058823 -0.986670534411765 -0.939489444558824 -0.939489444558824 -0.980161687058824 -0.962153597941176 -0.981079301617647 -0.960997907205882 -0.964960988382353 -0.971901324705882 -0.986213883088235 -0.978451446764706 -0.985707806323529 -0.985154588529412 -0.973092518088235 -0.974995267058824 -0.9418940855 -0.979565196911765 -0.964205915441177 -0.981986152941177
29 "SITTING" -0.983081858939394 -0.93612270469697 -0.929106396818182 -0.985829034393939 -0.966983534242424 -0.935854966151515 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.937764028181818 -0.937764028181818 -0.972537871515151 -0.941069909848485 -0.97507615 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.942151231515152 -0.972597744242424 -0.943725755909091 -0.975226588333333
29 "STANDING" -0.963897441846154 -0.870859931538462 -0.906605372153846 -0.980083428153846 -0.956529732923077 -0.938909111230769 -0.955900569076923 -0.931725634461538 -0.955817812769231 -0.881356132 -0.89614434 -0.901019283076923 -0.917198047692308 -0.943060536923077 -0.944727230307692 -0.905610874615385 -0.905610874615385 -0.933336387692308 -0.834921801384615 -0.920383582923077 -0.966657786615385 -0.868268833076923 -0.904422057230769 -0.959776190615385 -0.936933191384615 -0.961317378615385 -0.885410860153846 -0.893224523692308 -0.909125996923077 -0.914488295538462 -0.930677910769231 -0.840958431384615 -0.921338330769231
